observation_id,scientific_name,condition_ba,observation_url,photo_id,photo_url,license_code,attribution,observed_on,latitude,longitude,local_path,folder_name,common_name
377733586,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/377733586,690782307,https://inaturalist-open-data.s3.amazonaws.com/photos/690782307/medium.jpg,cc-by-nc,"(c) Danae Har., some rights reserved (CC BY-NC)",2026-07-03,40.1055618027,22.5013656451,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_377733586_photo_690782307.jpg,Ligustrum_lucidum,Ligustro
377733514,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/377733514,690782086,https://inaturalist-open-data.s3.amazonaws.com/photos/690782086/medium.jpg,cc-by-nc,"(c) Danae Har., some rights reserved (CC BY-NC)",2026-07-03,40.1055789424,22.501368412,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_377733514_photo_690782086.jpg,Ligustrum_lucidum,Ligustro
377682726,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/377682726,690686246,https://inaturalist-open-data.s3.amazonaws.com/photos/690686246/medium.jpg,cc-by-nc,"(c) vickyicky, some rights reserved (CC BY-NC)",2026-07-03,45.690587547,10.766519066,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_377682726_photo_690686246.jpg,Ligustrum_lucidum,Ligustro
377645991,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/377645991,690616737,https://inaturalist-open-data.s3.amazonaws.com/photos/690616737/medium.jpg,cc-by-nc,"(c) thomaslee93, some rights reserved (CC BY-NC)",2026-04-14,-26.6475105278,152.9494628889,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_377645991_photo_690616737.jpg,Ligustrum_lucidum,Ligustro
377574706,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/377574706,690476592,https://inaturalist-open-data.s3.amazonaws.com/photos/690476592/medium.jpg,cc-by-nc,"(c) plantexplorer14, some rights reserved (CC BY-NC)",2026-06-30,-26.6775633333,152.8696133333,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_377574706_photo_690476592.jpg,Ligustrum_lucidum,Ligustro
377548666,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/377548666,690425122,https://inaturalist-open-data.s3.amazonaws.com/photos/690425122/medium.jpg,cc-by-nc,"(c) Carlos/Giancarla Ross (AnimeBirder), some rights reserved (CC BY-NC)",2026-07-02,30.5140871172,-97.8527296393,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_377548666_photo_690425122.jpg,Ligustrum_lucidum,Ligustro
377432088,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/377432088,690202912,https://inaturalist-open-data.s3.amazonaws.com/photos/690202912/medium.jpg,cc-by-nc,"(c) Linus K., some rights reserved (CC BY-NC)",2026-07-02,34.8271466667,135.4290616667,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_377432088_photo_690202912.jpg,Ligustrum_lucidum,Ligustro
377409626,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/377409626,690157899,https://inaturalist-open-data.s3.amazonaws.com/photos/690157899/medium.jpg,cc-by-nc,"(c) Andy Galeas, some rights reserved (CC BY-NC)",2026-06-20,32.6506357854,-96.8562742428,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_377409626_photo_690157899.jpg,Ligustrum_lucidum,Ligustro
377327936,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/377327936,689963008,https://inaturalist-open-data.s3.amazonaws.com/photos/689963008/medium.jpg,cc-by-nc,"(c) essayer, some rights reserved (CC BY-NC)",2026-05-19,35.216445,-80.8348466667,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_377327936_photo_689963008.jpg,Ligustrum_lucidum,Ligustro
377281100,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/377281100,689902573,https://inaturalist-open-data.s3.amazonaws.com/photos/689902573/medium.jpg,cc-by-nc,"(c) storm_evald_joergensen, some rights reserved (CC BY-NC)",2026-06-28,-36.6191342509,174.7857748097,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_377281100_photo_689902573.jpg,Ligustrum_lucidum,Ligustro
377201527,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/377201527,689746993,https://inaturalist-open-data.s3.amazonaws.com/photos/689746993/medium.jpg,cc-by,"(c) Dave Richardson, some rights reserved (CC BY)",2026-07-01,-33.9354622004,18.8738472493,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_377201527_photo_689746993.jpg,Ligustrum_lucidum,Ligustro
377177513,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/377177513,689700941,https://inaturalist-open-data.s3.amazonaws.com/photos/689700941/medium.jpg,cc-by,"(c) Dave Richardson, some rights reserved (CC BY)",2026-07-01,-33.9351583333,18.8757416667,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_377177513_photo_689700941.jpg,Ligustrum_lucidum,Ligustro
377097590,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/377097590,689550927,https://inaturalist-open-data.s3.amazonaws.com/photos/689550927/medium.jpg,cc-by-nc,"(c) storm_evald_joergensen, some rights reserved (CC BY-NC)",2026-06-27,-36.6218116667,174.785155,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_377097590_photo_689550927.jpg,Ligustrum_lucidum,Ligustro
377096822,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/377096822,689549366,https://inaturalist-open-data.s3.amazonaws.com/photos/689549366/medium.jpg,cc-by-nc,"(c) storm_evald_joergensen, some rights reserved (CC BY-NC)",2026-06-27,-36.6218116667,174.785155,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_377096822_photo_689549366.jpg,Ligustrum_lucidum,Ligustro
377044407,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/377044407,689422930,https://inaturalist-open-data.s3.amazonaws.com/photos/689422930/medium.jpg,cc-by-nc,"(c) Кузьма, some rights reserved (CC BY-NC)",2026-06-30,33.0117608326,-96.7217576294,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_377044407_photo_689422930.jpg,Ligustrum_lucidum,Ligustro
376992054,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/376992054,689345551,https://inaturalist-open-data.s3.amazonaws.com/photos/689345551/medium.jpg,cc-by-nc,"(c) Willdanger, some rights reserved (CC BY-NC)",2026-06-28,30.3776024652,-97.8641422186,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_376992054_photo_689345551.jpg,Ligustrum_lucidum,Ligustro
376882617,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/376882617,689133068,https://inaturalist-open-data.s3.amazonaws.com/photos/689133068/medium.jpg,cc-by-nc,"(c) Naxes, some rights reserved (CC BY-NC)",2026-06-30,-33.4999316667,-70.7760166667,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_376882617_photo_689133068.jpg,Ligustrum_lucidum,Ligustro
376811159,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/376811159,689000258,https://inaturalist-open-data.s3.amazonaws.com/photos/689000258/medium.jpg,cc-by-nc,"(c) joescience1, some rights reserved (CC BY-NC)",2026-06-29,-24.5736366667,-65.3725716667,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_376811159_photo_689000258.jpg,Ligustrum_lucidum,Ligustro
376786327,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/376786327,688951648,https://inaturalist-open-data.s3.amazonaws.com/photos/688951648/medium.jpg,cc-by,"(c) Philippe Hornus, some rights reserved (CC BY)",2025-06-21,43.6970444444,3.860175,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_376786327_photo_688951648.jpg,Ligustrum_lucidum,Ligustro
376738242,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/376738242,688857418,https://inaturalist-open-data.s3.amazonaws.com/photos/688857418/medium.jpg,cc-by-nc,"(c) Jeff McIntyre, some rights reserved (CC BY-NC)",2026-06-26,30.4665910469,-97.6177508492,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_376738242_photo_688857418.jpg,Ligustrum_lucidum,Ligustro
376718412,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/376718412,688817917,https://inaturalist-open-data.s3.amazonaws.com/photos/688817917/medium.jpg,cc-by-nc,"(c) Carlos/Giancarla Ross (AnimeBirder), some rights reserved (CC BY-NC)",2026-06-29,30.5085273948,-97.8268552733,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_376718412_photo_688817917.jpg,Ligustrum_lucidum,Ligustro
376711122,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/376711122,688802873,https://inaturalist-open-data.s3.amazonaws.com/photos/688802873/medium.jpg,cc-by-nc,"(c) mjtrujillo, some rights reserved (CC BY-NC)",2026-06-30,-33.7547755665,151.1357409717,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_376711122_photo_688802873.jpg,Ligustrum_lucidum,Ligustro
376690326,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/376690326,688761354,https://inaturalist-open-data.s3.amazonaws.com/photos/688761354/medium.jpg,cc-by-nc,"(c) shaddopi, some rights reserved (CC BY-NC)",2026-06-27,30.328705791,-97.7410815084,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_376690326_photo_688761354.jpg,Ligustrum_lucidum,Ligustro
376531515,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/376531515,688455161,https://inaturalist-open-data.s3.amazonaws.com/photos/688455161/medium.jpg,cc-by-nc,"(c) Hanru Van Aswegen, some rights reserved (CC BY-NC)",2026-06-29,-24.9066497414,30.7558269426,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_376531515_photo_688455161.jpg,Ligustrum_lucidum,Ligustro
376384188,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/376384188,688166912,https://inaturalist-open-data.s3.amazonaws.com/photos/688166912/medium.jpg,cc-by-nc,"(c) DDG, some rights reserved (CC BY-NC)",2025-10-04,29.8575259642,-95.161636322,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_376384188_photo_688166912.jpg,Ligustrum_lucidum,Ligustro
376338137,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/376338137,688076843,https://inaturalist-open-data.s3.amazonaws.com/photos/688076843/medium.jpg,cc-by-nc,"(c) Juan Carlos Cerda, some rights reserved (CC BY-NC)",2026-06-18,-32.7531667,-70.7076547,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_376338137_photo_688076843.jpg,Ligustrum_lucidum,Ligustro
376308430,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/376308430,688020785,https://inaturalist-open-data.s3.amazonaws.com/photos/688020785/medium.jpg,cc-by-nc,"(c) D Burke, some rights reserved (CC BY-NC)",2026-06-28,33.1721493,-96.6257312,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_376308430_photo_688020785.jpg,Ligustrum_lucidum,Ligustro
376281173,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/376281173,687970576,https://inaturalist-open-data.s3.amazonaws.com/photos/687970576/medium.jpg,cc-by-nc,"(c) Jen, some rights reserved (CC BY-NC)",2026-06-23,-26.060756125,28.0441096167,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_376281173_photo_687970576.jpg,Ligustrum_lucidum,Ligustro
376119493,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/376119493,687665584,https://inaturalist-open-data.s3.amazonaws.com/photos/687665584/medium.jpg,cc-by-nc,"(c) trn444, some rights reserved (CC BY-NC)",2026-06-23,-33.806133,151.14125,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_376119493_photo_687665584.jpg,Ligustrum_lucidum,Ligustro
376118490,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/376118490,687664120,https://inaturalist-open-data.s3.amazonaws.com/photos/687664120/medium.jpg,cc-by-nc,"(c) danceswithplants, some rights reserved (CC BY-NC)",2026-06-28,-33.9289221314,151.1290940026,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_376118490_photo_687664120.jpg,Ligustrum_lucidum,Ligustro
376035645,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/376035645,687497286,https://inaturalist-open-data.s3.amazonaws.com/photos/687497286/medium.jpg,cc-by-nc,"(c) Carlos/Giancarla Ross (AnimeBirder), some rights reserved (CC BY-NC)",2026-06-27,30.5144327645,-97.8539292411,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_376035645_photo_687497286.jpg,Ligustrum_lucidum,Ligustro
376020414,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/376020414,687466407,https://inaturalist-open-data.s3.amazonaws.com/photos/687466407/medium.jpg,cc-by-nc,"(c) scaleman, some rights reserved (CC BY-NC)",2026-06-28,-33.5271974545,151.3427638576,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_376020414_photo_687466407.jpg,Ligustrum_lucidum,Ligustro
375834465,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/375834465,687118146,https://inaturalist-open-data.s3.amazonaws.com/photos/687118146/medium.jpg,cc-by-nc,"(c) danceswithplants, some rights reserved (CC BY-NC)",2026-06-27,-33.9296641706,151.1305042482,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_375834465_photo_687118146.jpg,Ligustrum_lucidum,Ligustro
375828066,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/375828066,687106573,https://inaturalist-open-data.s3.amazonaws.com/photos/687106573/medium.jpg,cc-by,"(c) Philippe Hornus, some rights reserved (CC BY)",2025-05-27,43.6971388889,3.8600361111,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_375828066_photo_687106573.jpg,Ligustrum_lucidum,Ligustro
375802675,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/375802675,687063764,https://inaturalist-open-data.s3.amazonaws.com/photos/687063764/medium.jpg,cc-by-nc,"(c) danceswithplants, some rights reserved (CC BY-NC)",2026-06-27,-33.9297092199,151.1301220769,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_375802675_photo_687063764.jpg,Ligustrum_lucidum,Ligustro
375745681,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/375745681,686950371,https://inaturalist-open-data.s3.amazonaws.com/photos/686950371/medium.jpg,cc0,no rights reserved,2026-06-27,-37.7579430997,176.1015133997,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_375745681_photo_686950371.jpg,Ligustrum_lucidum,Ligustro
375598530,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/375598530,686658240,https://inaturalist-open-data.s3.amazonaws.com/photos/686658240/medium.jpg,cc-by,"(c) Sam Kieschnick, some rights reserved (CC BY)",2026-06-26,32.8660728224,-97.09604471,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_375598530_photo_686658240.jpg,Ligustrum_lucidum,Ligustro
375574571,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/375574571,686612303,https://inaturalist-open-data.s3.amazonaws.com/photos/686612303/medium.jpg,cc0,no rights reserved,2026-06-26,43.8053422497,15.9634385258,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_375574571_photo_686612303.jpg,Ligustrum_lucidum,Ligustro
375520515,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/375520515,686510850,https://inaturalist-open-data.s3.amazonaws.com/photos/686510850/medium.jpg,cc-by-nc,"(c) asmith360, some rights reserved (CC BY-NC)",2026-06-26,33.7745466667,-84.40467,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_375520515_photo_686510850.jpg,Ligustrum_lucidum,Ligustro
375358305,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/375358305,686186606,https://inaturalist-open-data.s3.amazonaws.com/photos/686186606/medium.jpg,cc-by-nc,"(c) Vincent Terracina, some rights reserved (CC BY-NC)",2026-06-25,30.2488288377,-97.8476549127,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_375358305_photo_686186606.jpg,Ligustrum_lucidum,Ligustro
375349422,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/375349422,686168839,https://inaturalist-open-data.s3.amazonaws.com/photos/686168839/medium.jpg,cc-by-nc,"(c) johnld, some rights reserved (CC BY-NC)",2026-06-06,42.8494040381,13.5729961,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_375349422_photo_686168839.jpg,Ligustrum_lucidum,Ligustro
375348837,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/375348837,686167647,https://inaturalist-open-data.s3.amazonaws.com/photos/686167647/medium.jpg,cc-by-nc,"(c) johnld, some rights reserved (CC BY-NC)",2026-05-31,42.8520755377,13.571331203,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_375348837_photo_686167647.jpg,Ligustrum_lucidum,Ligustro
375348060,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/375348060,686166462,https://inaturalist-open-data.s3.amazonaws.com/photos/686166462/medium.jpg,cc-by-nc,"(c) johnld, some rights reserved (CC BY-NC)",2026-05-26,42.8601027499,13.5779300681,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_375348060_photo_686166462.jpg,Ligustrum_lucidum,Ligustro
375199104,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/375199104,685874751,https://inaturalist-open-data.s3.amazonaws.com/photos/685874751/medium.jpg,cc-by-nc,"(c) Guillaume Martin, some rights reserved (CC BY-NC)",2026-06-25,43.65104831,3.8703531772,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_375199104_photo_685874751.jpg,Ligustrum_lucidum,Ligustro
375077147,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/375077147,685635194,https://inaturalist-open-data.s3.amazonaws.com/photos/685635194/medium.jpg,cc-by-nc,"(c) Carlos/Giancarla Ross (AnimeBirder), some rights reserved (CC BY-NC)",2026-06-24,30.5057483696,-97.8253922265,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_375077147_photo_685635194.jpg,Ligustrum_lucidum,Ligustro
375036355,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/375036355,685554535,https://inaturalist-open-data.s3.amazonaws.com/photos/685554535/medium.jpg,cc-by-nc,"(c) GG Norris, some rights reserved (CC BY-NC)",2026-06-24,32.8444517443,-96.5641865187,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_375036355_photo_685554535.jpg,Ligustrum_lucidum,Ligustro
375015398,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/375015398,685516070,https://inaturalist-open-data.s3.amazonaws.com/photos/685516070/medium.jpg,cc-by-nc,"(c) Mikie Green, some rights reserved (CC BY-NC)",2026-06-24,33.9753033333,-81.231255,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_375015398_photo_685516070.jpg,Ligustrum_lucidum,Ligustro
374905323,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/374905323,685308392,https://inaturalist-open-data.s3.amazonaws.com/photos/685308392/medium.jpg,cc-by-nc,"(c) shannonbailey60, some rights reserved (CC BY-NC)",2026-02-22,30.2263436652,-97.8186532787,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_374905323_photo_685308392.jpg,Ligustrum_lucidum,Ligustro
374791546,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/374791546,685088830,https://inaturalist-open-data.s3.amazonaws.com/photos/685088830/medium.jpg,cc-by-nc,"(c) dsmtxmn, some rights reserved (CC BY-NC)",2026-06-23,29.4722616667,-98.472525,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_374791546_photo_685088830.jpg,Ligustrum_lucidum,Ligustro
